2023-01-31T16:23:30.792+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@14dfac9d
2023-01-31T16:23:30.792+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@14dfac9d
2023-01-31T16:23:30.794+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration object -> org.hibernate.type.JavaObjectType@475c427e
2023-01-31T16:23:30.795+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@475c427e
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration null -> org.hibernate.type.NullType@159bbe39
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@1d154bbc
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@6094d4e9
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@51ebd791
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@1949d1e3
2023-01-31T16:23:30.796+05:30 DEBUG 11104 --- [restartedMain] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@2e3631dd
